productId,itemId,vendoritems,产品名称,产品缩略图,销售价,折扣,市场价,每毫升单价,评论数,品牌,品牌链接,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业,化妆品销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,流通公司名称,流通公司营业执照号码,流通公司通信销售申告号码,流通公司地址,流通公司邮箱,流通公司联系人,流通公司联系电话,流通公司&法人姓名,当前网址,当前时间
1786647108,3041988101,71581987497,토리든 다이브인 저분자 히알루론산 멀티 스킨패드 80p,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/14/10/7/ab57a602-5bd1-40da-bf9b-c3d6b866c7ae.jpg,"14,530",9%,"16,100원",,74개 상품평,토리든,,145ml/80매,모든 피부용,모든 피부용,컨텐츠참조, , ,대한민국,컨텐츠참조,해당없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,부어오름 또는 가려움증 등의 이상 증상이나 부작용 이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/1786647108?itemId=3041988101&vendorItemId=71581987497&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
88139612,276061596,3669591902,오휘 더 퍼스트 제네추어 스킨 소프너,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/07/03/3669591902/98969c88-01ff-414b-9837-7a4475b09c6b.jpg,"35,310",60%,"90,000원","(10ml당 2,354원)",104개 상품평,,,150ml,모든피부용,모든피부용,컨텐츠 참조, , ,대한민국,컨텐츠 참조,해당없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/88139612?itemId=276061596&vendorItemId=3669591902&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
17542672,70372099,74538179683,엔프라니 프리미어 콜라겐 스킨 AD,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/267055760299560-32a3bca9-9ca1-4dc6-be7a-90156f11d255.jpg,"12,900",%,원,"(10ml당 1,032원)",362개 상품평,엔프라니,,125ml,모든 피부용,모든 피부용,적당량을 취해 얼굴 전체에 부드럽게 펴 발라 흡수시켜 줍니다., , ,대한민국,"정제수, 글리세린, 베타인, 변성알코올, 글리세레스-26, 부틸렌글라이콜, 1,2-헥산디올, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트, 야생얌뿌리추출물, 아텔로콜라겐, 모근추출물, 디소듐아데노신트리포스페이트, 토코페릴아세테이트, 팔미토일펜타펩타이드-4, 비스-피이지-18메칠에텔디메칠실란, 피이지-60하이드로제네이티드캐스터오일, 카보머, 트로메타민, 잔탄검, 카라멜, 폴리소르베이트20, 헥실데칸올, 알진, 소듐시트레이트, 피이지-8, 아데노신, 디소듐이",주름개선 기능성,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것",본 제품에 이상이 있을 경우 공정거래위원회 고시 소비자분쟁해결 기준에 의해 보상해드립니다.,본 제품에 이상이 있을 경우 공정거래위원회 고시 소비자분쟁해결 기준에 의해 보상해드립니다.,(주)한웰이쇼핑(다이소몰),220-87-69701,제2008-서울강남-1823호,서울특별시강남구도곡동 453-16번지아성빌딩5층,help@daisomall.co.kr,이호성,1688-5700,(주)한웰이쇼핑(다이소몰) / 이호성,https://www.coupang.com/vp/products/17542672?itemId=70372099&vendorItemId=74538179683&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
4880173278,3986470484,72128859777,닥터지 레드 블레미쉬 클리어 수딩 토너,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/522e/7bdc8f612b5ef6ce113209edb855aa740baf0a592ac53efab4e033232f90.jpg,"10,450",36%,"16,400원",(10ml당 523원),"3,736개 상품평",닥터지,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,(주)베니스에프앤비,577-88-00207,제 2016-화성장안-05호,경기도 화성시 장안면 사랑리 450(장안면 너더리길 33),venicefnb@naver.com,이용원,02-2088-1478,(주)베니스에프앤비 / 이용원,https://www.coupang.com/vp/products/4880173278?itemId=3986470484&vendorItemId=72128859777&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
96818276,297860914,3732760254,헉슬리 익스트랙트 잇 토너,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/06/01/9/2/f7957daf-6ef3-46af-8254-b3426dccb1b9.jpg,"17,300",45%,"32,000원","(10ml당 1,442원)","1,021개 상품평",헉슬리,,120ml,모든 피부용,모든 피부용,컨텐츠 참조, , ,한국,컨텐츠 참조,해당없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/96818276?itemId=297860914&vendorItemId=3732760254&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
11603499,49929106,3077751271,은율 알로에 부스터 스킨토너,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/26244034326606-4d2a47fe-cdb3-44a1-a0b4-3ec5e722c8bd.jpg,"8,900",31%,"13,000원",(10ml당 178원),965개 상품평,은율,,500ml,모든피부용,모든피부용,아침 저녁 세안후 스킨토너를 화장솜에 적셔 얼굴을 마사지 하듯 부드럽게 발라줍니다, , ,대한민국,"전성분:정제수,글리세린,메칠프로판디올,에탄올,알로에베라잎추출물(1,000ppm),페녹시에탄올,피이지-60하이드로제네이티드캐스터오일,라벤더추출물,캐모마일추출물,작약추출물,목화꽃추출물,벚꽃추출물,디소듐이디티에이,카보머,트리에탄올아민,향료",해당사항없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며 계속 사용하면 증상을 악화시키므로 피부과 전문의 등에게 상담할 것   가. 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우   나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우2. 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것3. 보관 및 취급상의 주의사항   가. 사용 후에는 반드시 마개를 닫아둘 것   나. 유·소아의 손에 닿지 아니하는 곳에 보관할 것   다. 고온 내지 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/11603499?itemId=49929106&vendorItemId=3077751271&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
1748840845,2978280056,70966654885,미샤 초공진 영안 화장수액,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/26/10/8/ad0c568e-771f-4975-82e7-63fc5a7233b2.jpg,"18,430",60%,"39,000원",쿠팡판매가,99개 상품평,미샤,,150ml,모든 피부용,모든 피부용,컨텐츠참조, , ,한국,"진흙버섯추출물, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 에탄올, 글리세레스-26, 나이아신아마이드, 펜틸렌글라이콜, 정제수, 카카오씨추출물, 쌀발효여과물, 칡뿌리추출물, 호장근뿌리추출물, 타이칡뿌리추출물, 라케모사승마뿌리추출물, 홍삼추출물, 삽주뿌리줄기추출물, 감초뿌리추출물, 인삼추출물, 생강추출물, 녹용추출물, 왜당귀뿌리추출물, 산수유열매추출물, 락토바실러스발효물, 타임추출물, 연꽃씨추출물, 중국당귀뿌리추출물, 석류나무추출물, 붉은토끼풀꽃추출물, 영지버섯추출물, 효모, 라피노오스, 피이지-60하이드로제네이티드캐스터오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 옥틸도데세스-16, 프로판다이올, 에틸헥실글리세린, 아데노신, 덱스트린, 1,2-헥산다이올, 소이아이소플라본, 바이오사카라이드검-1, 카프릴릴글라이콜, 사이아노코발아민, 잔탄검, 다이소듐이디티에이, 페녹시에탄올, 향료, 부틸페닐메틸프로피오날, 벤질살리실레이트, 알파-아이소메틸아이오논, 시트로넬올","유/미백, 주름개선","1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가. 어린이의 손이 닿지 않는 곳에 보관할 것 나. 직사광선을 피해서 보관할 것",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/1748840845?itemId=2978280056&vendorItemId=70966654885&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
2206942666,3755508805,73112844871,후 공진향 인양 밸런서 스킨,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2240/5b58d4353ee5b751503688b6a40077976c93213df32b9d5e105cb35ff7fd.jpg,"28,900",%,원,"(10ml당 1,927원)",322개 상품평,,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,미앤리,713-51-00321,2020-경기광주-1747,경기도 광주시 오포읍 봉골길81번길 11-5 -,gktmddyd852@naver.com,하승용,010-8381-2271,미앤리 / 하승용,https://www.coupang.com/vp/products/2206942666?itemId=3755508805&vendorItemId=73112844871&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
133138040,391394424,78874121090,랑콤 토닉 컨포트 리-하이드레이팅 컴포팅 토너 아카시아 허니,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ae17/647d5517371ff4e196cb6389c708237c39656729b7b17085e2298285e5cd.jpg,"44,500",%,원,"(10ml당 1,113원)",162개 상품평,,,400ml,모든 피부 타입 사용 가능,모든 피부 타입 사용 가능,적당량을 피부에 발라줍니다, , ,프랑스,상품상세참조,N,"1. 화장품 사용시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담하세요. 2. 상 처가 있는 부위 등에는 사용을 자제해주세요. 3. 보관 및 취급시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관해주세요. 나) 직사광선을 피해서 보관해주세요.",이 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거하여 교환 또는 보상 받으실 수 있습니다.,이 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거하여 교환 또는 보상 받으실 수 있습니다.,주식회사 유기농하우스,105-88-15771,제 2015-경기부천-1423 호,경기도 부천시 조마루로385번길 122 (춘의동) 삼보테크노타워 1307호,jslee@organichouse.co.kr,이재성,070-8680-9108,주식회사 유기농하우스 / 이재성,https://www.coupang.com/vp/products/133138040?itemId=391394424&vendorItemId=78874121090&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
5226211718,2227095228,78664017444,프리메라 오가니언스 워터 180ml 2개,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dfe6/79397d04dc2fbde65bff3acf77396c917f38260ad970afd6b7e84df7dbe6.jpg,"31,230",%,원,(10ml당 868원),23개 상품평,,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,바바,226-27-50832,2019-대구북구-0125,대구광역시 북구 동변로24길 10-8 1층,baba442562@naver.com,손호선,010-4456-5635,바바 / 손호선,https://www.coupang.com/vp/products/5226211718?itemId=2227095228&vendorItemId=78664017444&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
5301449342,7655194147,74945603900,인터미션 레스트 업 세럼 스킨,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5490509827074775-c3a90637-1111-4313-b2a1-62a8f23667cf.JPG,"23,620",1%,"24,070원","(10ml당 1,181원)",29개 상품평,,,200ml,모든 피부용,모든 피부용,"세안 후 적당량을 덜어 피부 결을 따라 골고루 펴바르고
톡톡 두드려 흡수시켜 줍니다.", , ,대한민국,컨텐츠 참조,"유 / 미백, 주름개선",컨텐츠 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/5301449342?itemId=7655194147&vendorItemId=74945603900&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
6041478870,11046428370,78325978697,코스알엑스 퓨어 핏 시카 패드 90p,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/08/18/13/8/5387ac94-5cc7-4842-acca-d4d29d5aeaac.jpg,"14,320",26%,"19,580원",,52개 상품평,코스알엑스,,150ml,모든 피부용,모든 피부용,컨텐츠 참조, , ,컨텐츠 참조,컨텐츠 참조,해당없음,컨텐츠 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/6041478870?itemId=11046428370&vendorItemId=78325978697&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:30
